id,row,role,index,x_mm,y_mm,pad_dia_mm,hole_dia_mm,drill_est_mm,hole_dia_nominal_mm,hole_dia_residual_mm,inferred,picked,probed,two_sided,roundness,kind,x_px,y_px
4,0,pin,0,-0.024708517593923673,0.05534740404075045,1.6152184820000055,2.6021280123832256,2.6521280123832254,2.0,0.6521280123832254,False,True,False,True,0.9753588559004652,through-hole,1286.9562554103566,597.7350054591041
0,0,pin,1,3.5010693620525952,-0.046836331109256335,2.1124148495553405,1.6484916708982773,1.6984916708982774,2.0,-0.30150832910172265,False,True,False,True,0.9818775635137115,through-hole,1306.6216259226715,878.3867653993311
3,0,pin,3,10.934862859255658,-0.08088062283525943,4.306816101639351,1.6126456707138348,1.6626456707138348,2.0,-0.33735432928616516,False,True,False,True,0.9852417729881814,through-hole,1333.6276311569459,1470.709191878258
5,0,pin,4,14.041092129669353,0.07236954990374755,4.60462552043126,1.4119982958109152,1.4619982958109152,2.0,-0.5380017041890848,False,True,False,True,0.977878711443095,through-hole,1331.5652412312968,1718.7598973098725
1,,pin,,-0.3164445184211937,-22.295092339588575,3.5614158563117253,1.773317928017402,1.8233179280174021,,,False,True,False,True,0.9711798879496211,through-hole,3067.2136923716703,501.44631175997483
2,,pin,,13.884853616229146,-22.30260252468104,3.1881026353187334,1.5875819823837023,1.6375819823837023,,,False,True,False,True,0.9468677700196768,through-hole,3114.22056564617,1633.1894613431762
